case_id,category,question,rank,retrieval_mode,keyword_score,vector_rank,matches_expected_source,expected_sources,source_path,title,section,content_token_count,question_token_overlap,expected_keyword_overlap,response_token_support,expected_keyword_hits,content_excerpt
agencia_rosario_volts,agencias,¿Hay una agencia VOLTS en Rosario y cuál es su dirección?,1,keyword,8,,True,distribucion.agencias_oficiales_por_provincia.Santa Fe,distribucion.agencias_oficiales_por_provincia.Santa Fe,Agencias en Santa Fe,agencias,133,0.6,1.0,1.0,895 | lagos | ovidio | volts,- nombre: Maquinarias Pyramiz SRL ciudad: ROSARIO direccion: Ruta 9 (autopista Buenos Aires-rosario) Km 280.5 (2126) - nombre: DE ROSSI MOTOS SRL ciudad: FRONTERA direccion: Calle 1 N°2105 - Localidad Frontera - Provincia Santa Fe - Cp2438 - nombre: Dellasa...
agencia_rosario_volts,agencias,¿Hay una agencia VOLTS en Rosario y cuál es su dirección?,2,keyword,6,,False,distribucion.agencias_oficiales_por_provincia.Santa Fe,distribucion.agencias_oficiales_por_provincia.Buenos Aires,Agencias en Buenos Aires,agencias,351,0.2,0.0,0.375,,- nombre: CHIAMO MOTORS SRL / Barbalace ciudad: MORENO direccion: Av. Colectora Acceso Oeste Sur 12.802 (km 42.5) - nombre: Compañia Arrate (Necochea) ciudad: NECOCHEA direccion: Av. 59 N° 3734 - nombre: Maquinarias Pyramiz SRL ciudad: TORTUGUITAS direccion...
agencia_rosario_volts,agencias,¿Hay una agencia VOLTS en Rosario y cuál es su dirección?,3,vector,,3,False,distribucion.agencias_oficiales_por_provincia.Santa Fe,contactos.telefono_movilidad_ventas,contactos - telefono movilidad ventas,contactos,8,0.0,0.0,0.0,,(0266) 4305996 (Se usa para llamar al área de ventas de movilidad eléctrica)
agencia_rosario_volts,agencias,¿Hay una agencia VOLTS en Rosario y cuál es su dirección?,4,vector,,5,False,distribucion.agencias_oficiales_por_provincia.Santa Fe,site_navigation.special_actions_quiero_ser_agencia,site navigation - special actions quiero ser agencia,site_navigation,17,0.2,0.0,0.0,,- name: #QUIEROSERAGENCIA description: Información y formulario para quienes desean convertirse en agencia oficial de CORADIR Movilidad Eléctrica url: https://movilidad.coradir.com.ar/agencias/
agencia_cordoba_signature,agencias,¿Qué dirección tiene SIGNATURE S.A. en Córdoba?,1,keyword,7,,True,distribucion.agencias_oficiales_por_provincia.Cordoba,distribucion.agencias_oficiales_por_provincia.Cordoba,Agencias en Cordoba,agencias,62,1.0,1.0,1.0,4875 | av | colon | signature,"- nombre: DEVENIR GROUP S.A.S ciudad: MARCOS JUAREZ direccion: 9 De Julio 262-centro- Marcos Juarez - nombre: Franchi Automotores ciudad: JESUS MARIA direccion: Pedro J. Frías 35, Jesús María, Córdoba - nombre: Publicos, vivienda y credito TIO PUJIO LTDA ci..."
agencia_cordoba_signature,agencias,¿Qué dirección tiene SIGNATURE S.A. en Córdoba?,2,keyword,5,,False,distribucion.agencias_oficiales_por_provincia.Cordoba,contactos.direccion,contactos - direccion,contactos,8,0.0,0.0,0.0,,Ruta 3 km 0.6 (Sur) – San Luis Capital (CP5700)
agencia_cordoba_signature,agencias,¿Qué dirección tiene SIGNATURE S.A. en Córdoba?,3,vector,,3,False,distribucion.agencias_oficiales_por_provincia.Cordoba,distribucion.agencias_oficiales_por_provincia.Entre Rios,Agencias en Entre Rios,agencias,21,0.25,0.5,0.1463,av | colon,"- nombre: ALMAFUERTE ciudad: PARANA direccion: Av. Almafuerte 960, Parana, Entre Rios - nombre: SOCRA S.R.L ciudad: COLON direccion: Presidente Peron Y Combatientes De Malvinas"
agencia_cordoba_signature,agencias,¿Qué dirección tiene SIGNATURE S.A. en Córdoba?,4,vector,,5,False,distribucion.agencias_oficiales_por_provincia.Cordoba,distribucion.agencias_oficiales_por_provincia.Buenos Aires,Agencias en Buenos Aires,agencias,351,0.5,0.5,0.2195,av | colon,- nombre: CHIAMO MOTORS SRL / Barbalace ciudad: MORENO direccion: Av. Colectora Acceso Oeste Sur 12.802 (km 42.5) - nombre: Compañia Arrate (Necochea) ciudad: NECOCHEA direccion: Av. 59 N° 3734 - nombre: Maquinarias Pyramiz SRL ciudad: TORTUGUITAS direccion...
agencia_mendoza_valentino,agencias,"¿Qué agencia figura en Godoy Cruz, Mendoza?",1,keyword,12,,True,distribucion.agencias_oficiales_por_provincia.Mendoza,distribucion.agencias_oficiales_por_provincia.Mendoza,Agencias en Mendoza,agencias,12,0.4,1.0,0.3529,1055 | martin | motos | san | sur | valentino,- nombre: Valentino Motos S.A.S ciudad: GODOY CRUZ direccion: San Martin Sur 1055
agencia_mendoza_valentino,agencias,"¿Qué agencia figura en Godoy Cruz, Mendoza?",2,keyword,10,,False,distribucion.agencias_oficiales_por_provincia.Mendoza,distribucion.agencias_oficiales_por_provincia.Santa Cruz,Agencias en Santa Cruz,agencias,14,0.2,0.0,0.3529,,"- nombre: MATIAS JAVIER LEONETTI ciudad: RIO GALLEGOS direccion: Pellegrini 54, Río Gallegos, Santa Cruz"
agencia_mendoza_valentino,agencias,"¿Qué agencia figura en Godoy Cruz, Mendoza?",3,vector,,3,False,distribucion.agencias_oficiales_por_provincia.Mendoza,distribucion.agencias_oficiales_por_provincia.Cordoba,Agencias en Cordoba,agencias,62,0.0,0.0,0.1765,,"- nombre: DEVENIR GROUP S.A.S ciudad: MARCOS JUAREZ direccion: 9 De Julio 262-centro- Marcos Juarez - nombre: Franchi Automotores ciudad: JESUS MARIA direccion: Pedro J. Frías 35, Jesús María, Córdoba - nombre: Publicos, vivienda y credito TIO PUJIO LTDA ci..."
agencia_mendoza_valentino,agencias,"¿Qué agencia figura en Godoy Cruz, Mendoza?",4,vector,,5,False,distribucion.agencias_oficiales_por_provincia.Mendoza,distribucion.agencias_oficiales_por_provincia.La Pampa,Agencias en La Pampa,agencias,44,0.0,0.0,0.1471,,"- nombre: Diego Tripi ciudad: GENERAL PICO direccion: Calle 9 Esquina 4, General Pico, La Pampa - nombre: Osvaldo Eduardo Zudaire ciudad: MIGUEL RIGLOS direccion: Malvinas Argentinas N° 390 - nombre: RAZA SRL ciudad: SANTA ROSA direccion: Av. Pedro Luro 110..."
agencia_neuquen_sur_car,agencias,¿Qué agencia figura en Neuquén?,1,keyword,10,,True,distribucion.agencias_oficiales_por_provincia.Neuquen,distribucion.agencias_oficiales_por_provincia.Neuquen,Agencias en Neuquen,agencias,9,0.3333,1.0,0.2727,1197 | car | perticone | sur,- nombre: Sur Car S.A. ciudad: NEUQUEN direccion: Perticone 1197
agencia_neuquen_sur_car,agencias,¿Qué agencia figura en Neuquén?,2,keyword,5,,False,distribucion.agencias_oficiales_por_provincia.Neuquen,distribucion.agencias_oficiales_por_provincia.Buenos Aires,Agencias en Buenos Aires,agencias,351,0.0,0.5,0.9091,car | sur,- nombre: CHIAMO MOTORS SRL / Barbalace ciudad: MORENO direccion: Av. Colectora Acceso Oeste Sur 12.802 (km 42.5) - nombre: Compañia Arrate (Necochea) ciudad: NECOCHEA direccion: Av. 59 N° 3734 - nombre: Maquinarias Pyramiz SRL ciudad: TORTUGUITAS direccion...
agencia_neuquen_sur_car,agencias,¿Qué agencia figura en Neuquén?,3,vector,,3,False,distribucion.agencias_oficiales_por_provincia.Neuquen,site_navigation.special_actions_quiero_ser_agencia,site navigation - special actions quiero ser agencia,site_navigation,17,0.3333,0.0,0.0,,- name: #QUIEROSERAGENCIA description: Información y formulario para quienes desean convertirse en agencia oficial de CORADIR Movilidad Eléctrica url: https://movilidad.coradir.com.ar/agencias/
agencia_neuquen_sur_car,agencias,¿Qué agencia figura en Neuquén?,4,vector,,5,False,distribucion.agencias_oficiales_por_provincia.Neuquen,distribucion.agencias_oficiales_por_provincia.La Pampa,Agencias en La Pampa,agencias,44,0.0,0.0,0.1818,,"- nombre: Diego Tripi ciudad: GENERAL PICO direccion: Calle 9 Esquina 4, General Pico, La Pampa - nombre: Osvaldo Eduardo Zudaire ciudad: MIGUEL RIGLOS direccion: Malvinas Argentinas N° 390 - nombre: RAZA SRL ciudad: SANTA ROSA direccion: Av. Pedro Luro 110..."
