question_id,evaluation_group,category,question,expected_criteria,common_failures,model,status,latency_seconds,response,error,thinking_removed,assistant_score_1_5,assistant_notes,manual_correct,manual_score_1_5,manual_notes
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,granite4:350m,ok,0.25,"Paso: Dependiendo del modelo, ofrecemos versiones con autonomía de 70 km hasta 300 km. La autonomía varía según el modelo y tipo de batería.",,False,2,Respuesta insuficiente frente a criterios esperados.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,lfm2.5-thinking:1.2b,thinking_only,1.19,,El modelo devolvio solo razonamiento thinking y no una respuesta final.,True,1,No evaluable: thinking_only. El modelo devolvio solo razonamiento thinking y no una respuesta final.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,qwen3.5:0.8b,ok,0.94,"No, los modelos de 100 km y el CHIKI-G están discontinuados. Solo tenemos disponibilidad de vehículos con autonomía de 300 km (excepto el CHIKI-L que tiene 110 km).

Para los modelos de 100 km, no hay disponibilidad.

Para el CHIKI-G, también no tenemos modelos disponibles.

¿Te interesa alguno de los modelos de 300 km que tenemos disponibles?",,False,3,Respuesta parcialmente correcta.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,deepseek-r1:1.5b,ok,1.39,"Tito S2 100 y Tita S2 100 AA son modelos de autos discontinuos que ofrecemos con autonomía de 100 kilómetros, lo cual es un valor destacable para los vehículos eléctricos de la empresa CORADIR. El CHIKI-G también está disponible con una autonomía de 100 kilómetros, lo que nos da más opciones para el usuario. Estos modelos se centran en la autonomía de 300 kilómetros (excepto el G, que tiene una autonomía de 110 kilómetros), lo cual está dentro de las normas establecidas por la empresa. Si el usuario desee personalizar su automodificación o necesitarie un sistema especial para cargar su vehículo, no es necesario realizar distinciones específicas en su información. Por eso, nos aseguramos que todos los modelos ofrecidos son compatiblees con cualquier tipo de batería y se pueden instalar en dispositivos móviles de forma sencilla.",,False,3,Respuesta parcialmente correcta.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,llama3.2:3b,ok,0.52,"Los modelos de 100 km de autonomía han sido discontinuados, pero el CHIKI-L con 110 km sigue disponible.",,False,3,Respuesta parcialmente correcta.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,granite4.1:3b,ok,1.19,"Los modelos de 100 km (TITO S2 100, TITO S5 100, TITA 4P 100) y el CHIKI G han sido discontinuados. Actualmente, solo ofrecemos versiones con autonomía de hasta 300 km para todos los vehículos eléctricos de Coradir, excepto el CHIKI-L que mantiene la autonomía de 110 km.",,False,3,Respuesta parcialmente correcta.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,nemotron-3-nano:4b,ok,0.79,"No tengo esa información, pero puedo ayudarte con otros temas relacionados con CORADIR.",,False,2,Respuesta insuficiente frente a criterios esperados.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,qwen3.5:4b,ok,4.18,"¡Hola! Entiendo tu pregunta y te cuento algo importante sobre la disponibilidad actual de nuestros vehículos.

Los modelos de 100 km de autonomía, como el TITO S2 100, TITO S5 100, TITA 4P 100 y el CHIKI G, ya no se encuentran disponibles en nuestro catálogo. La empresa se ha enfocado en ofrecer vehículos con mayor alcance, específicamente versiones con autonomía de 300 km (como el TITO S2-300 y TITA S2-300), que son ideales para viajes más largos y ofrecen una experiencia de movilidad más completa.

El CHIKI-L sigue disponible, pero con una autonomía de 110 km, que es perfecto para recorridos urbanos o trayectos cortos.

¿Te gustaría saber más sobre los modelos actuales de 300 km o quizás ver cómo cargarlos desde casa? ¡Estoy aquí para ayudarte a encontrar la opción ideal para tu estilo de vida! 🚗⚡",,False,3,Respuesta parcialmente correcta.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,qwen3.5:latest,ok,5.68,"Hola, ¡qué buena pregunta! Justo ahí está la gran noticia para vos. 🚗⚡

Hemos actualizado nuestra flota para ofrecerte vehículos con mucho más alcance y comodidad. Por eso, los modelos de 100 km de autonomía (como el TITO S2 100, TITA 4P 100, etc.) y el modelo CHIKI-G ya no se encuentran disponibles. 🛑

Ahora, nos enfocamos exclusivamente en modelos con autonomía de 300 km (excepto el CHIKI-L que tiene 110 km), lo que te permite viajar mucho más lejos sin preocuparte por la batería. 🌍✨

Si te interesa conocer los detalles de nuestros modelos actuales como el TITA S2-300 o el CHIKI-L, ¡estoy para ayudarte! ¿Te gustaría saber más sobre alguno de ellos? 🤔🔋",,False,3,Respuesta parcialmente correcta.,,,
factual_modelos_100km_discontinuados,factual_clara,vehiculos,Que paso con los modelos de 100 km y el CHIKI-G?,Debe indicar que los modelos de 100 km fueron discontinuados. | Debe mencionar que CHIKI-G no esta disponible. | Debe aclarar que la oferta actual se centra en autonomias de 300 km salvo CHIKI-L.,Dice que siguen disponibles. | No menciona CHIKI-G. | Inventa fechas.,gemma4:e4b,ok,2.55,"Che, te cuento que los modelos de 100 km de autonomía ya no están disponibles, ¿viste? 😔 Y en cuanto al CHIKI-G, ese modelo también fue discontinuado.

Ahora, la movida es que nos enfocamos en versiones con autonomía de 300 km, ¡eso es un golazo para moverte sin vueltas! La única excepción es el CHIKI-L, que tiene 110 km.

Si te interesa saber más sobre los modelos que sí están disponibles, como el TITA S2, o querés comparar autonomías, avisame nomás. ¡Estamos para ayudarte a encontrar el eléctrico ideal! ⚡️😉",,False,3,Respuesta parcialmente correcta.,,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,gemma3:270m,empty,1.68,,Respuesta vacia del modelo.,False,1,No evaluable: empty. Respuesta vacia del modelo.,,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,granite4:350m,ok,0.43,"No tengo información específica sobre cómo realizar un reclamo o pedir servicio técnico. Puedo ayudarte con otros temas relacionados con CORADIR Movilidad Eléctrica, como consultas sobre energía renovable, vehículos TITO, TITA, TITA CUADRILLA, BARRE-TITA y CHIKI, así como información básica sobre otros productos de la empresa.",,False,2,Posible problema: rechazo de una pregunta del dominio,,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,lfm2.5-thinking:1.2b,thinking_only,1.19,,El modelo devolvio solo razonamiento thinking y no una respuesta final.,True,1,No evaluable: thinking_only. El modelo devolvio solo razonamiento thinking y no una respuesta final.,,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,qwen3.5:0.8b,ok,0.42,"No tengo esa información, pero puedo ayudarte con otros temas relacionados con CORADIR.",,False,2,Respuesta insuficiente frente a criterios esperados.,,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,deepseek-r1:1.5b,ok,2.99,"""Recuerdo que puedo realizar el servicio técnico y efectar un reclamado para cualquier vehículo eléctrico que se utilice de manera adecuada. Si necesitas obtener más información, contacta al (0266) 5264805.""",,False,3,Respuesta parcialmente correcta.,,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,llama3.2:3b,ok,0.53,Puedes contactar al área posventa y también al servicio técnico y reclamos llamando a nuestro número de teléfono (0266) 5264805.,,False,4,"Respuesta mayormente correcta, con omisiones.",,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,granite4.1:3b,ok,0.49,(0266) 5264805 (Se usa para llamar al área posventa y también se usa para servicio técnico y reclamos),,False,4,"Respuesta mayormente correcta, con omisiones.",,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,nemotron-3-nano:4b,ok,1.31,"Para hacer un reclamo o pedir servicio técnico, puedes contactar al área posventa al (0266) 5264805. También puedes visitar la sección de agencias en https://movilidad.coradir.com.ar/agencias/ para encontrar un punto de servicio cercano.",,False,4,"Respuesta mayormente correcta, con omisiones.",,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,qwen3.5:4b,ok,3.38,"¡Hola! Qué bueno que quieras cuidar tu vehículo y resolver cualquier duda o problema que surja. Contamos con una red de servicio técnico muy completa en todo el país para que tengas la tranquilidad de que tu TITO, TITA, TITA CUADRILLA, BARRE-TITA o CHIKI siempre estará en perfectas condiciones.

Para realizar tu servicio técnico o efectuar un reclamo, podés contactar directamente al área de posventa al número (0266) 5264805. ¡Gracias por tu feedback, nos ayuda mucho a mejorar nuestros servicios!

Si querés ver dónde están las agencias oficiales más cerca de vos, podés consultar la sección de agencias en nuestro sitio web: https://movilidad.coradir.com.ar/agencias/",,False,4,"Respuesta mayormente correcta, con omisiones.",,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,qwen3.5:latest,ok,3.04,"¡Hola! Gracias por tu consulta. Para realizar un reclamo o solicitar servicio técnico de tu vehículo eléctrico CORADIR, podés contactarnos directamente al teléfono (0266) 5264805. Contamos con una amplia red de servicio técnico en todo el país para atenderte. ¡Gracias por confiar en nosotros y por tu feedback, que nos ayuda a mejorar! 🚗⚡🌱",,False,4,"Respuesta mayormente correcta, con omisiones.",,,
factual_reclamo_servicio_tecnico,factual_clara,posventa,Donde hago un reclamo o pido servicio tecnico?,Debe dirigir a servicio tecnico/posventa. | Debe mencionar telefono 0266 5264805. | Puede agradecer el feedback sin desviar la respuesta.,Da telefono de ventas. | No da canal concreto.,gemma4:e4b,ok,1.24,"¡Hola! 👋 Te cuento que para hacer un reclamo o pedir servicio técnico, tenés varias opciones. Podés contactar al (0266) 5264805. ¡Ahí te pueden ayudar con todo lo de CORADIR Movilidad Eléctrica! 😊",,False,3,Respuesta parcialmente correcta.,,,
factual_reserva_entrega,factual_clara,compra,Como funciona la reserva y la entrega inmediata?,Debe mencionar reserva de USD 200. | Debe mencionar plazo de 72 horas para completar condiciones si corresponde. | Debe explicar de forma clara sin inventar disponibilidad.,Omite monto. | Omite plazo. | Promete entrega sin condicion.,gemma3:270m,ok,1.85,"¡Hola! Soy Cora, tu asistente virtual especializado en CORADIR MOVILIDAD ELÉCTRICA. Estoy aquí para ayudarte a encontrar el vehículo eléctrico perfecto para tus necesidades.

Para empezar, ¿qué tipo de vehículo eléctrico te gustaría comprar? ¿Tienes alguna preferencia en cuanto a precio, velocidad, capacidad, o garantía?

¡Estoy aquí para ayudarte a encontrar el vehículo eléctrico que mejor se adapte a tus necesidades!",,False,2,Respuesta insuficiente frente a criterios esperados.,,,
factual_reserva_entrega,factual_clara,compra,Como funciona la reserva y la entrega inmediata?,Debe mencionar reserva de USD 200. | Debe mencionar plazo de 72 horas para completar condiciones si corresponde. | Debe explicar de forma clara sin inventar disponibilidad.,Omite monto. | Omite plazo. | Promete entrega sin condicion.,granite4:350m,ok,0.13,https://movilidad.coradir.com.ar/reservas/,,False,2,Respuesta insuficiente frente a criterios esperados.,,,
